i,9.93345e-05,1
i,0.000198669,1
i,0.000298003,1
i,0.000397338,1
i,0.000496672,1
i,0.000596007,1
i,0.000695341,1
i,0.000794676,1
i,0.00089401,1
i,0.000993345,1
i,0.00109268,1
i,0.00119201,1
i,0.00129135,1
i,0.00139068,1
i,0.00149002,1
i,0.00158935,1
i,0.00168869,1
i,0.00178802,1
i,0.00188735,1
i,0.00198669,1
i,0.00208602,1
i,0.00218536,1
i,0.00228469,1
i,0.00238403,1
i,0.00248336,1
i,0.0025827,1
i,0.00268203,1
i,0.00278136,1
i,0.0028807,1
i,0.00298003,1
i,0.00307937,1
i,0.0031787,1
i,0.00327804,1
i,0.00337737,1
i,0.00347671,1
i,0.00357604,1
i,0.00367537,1
i,0.00377471,1
i,0.00387404,1
i,0.00397338,1
i,0.00407271,1
i,0.00417205,1
i,0.00427138,1
i,0.00437072,1
i,0.00447005,1
i,0.00456939,1
i,0.00466872,1
i,0.00476805,1
i,0.00486739,1
i,0.00496672,1
i,0.00506606,1
i,0.00516539,1
i,0.00526473,1
i,0.00536406,1
i,0.0054634,1
i,0.00556273,1
i,0.00566206,1
i,0.0057614,1
i,0.00586073,1
i,0.00596007,1
i,0.0060594,1
i,0.00615874,1
i,0.00625807,1
i,0.00635741,1
i,0.00645674,1
i,0.00655607,1
i,0.00665541,1
i,0.00675474,1
i,0.00685408,1
i,0.00695341,1
i,0.00705275,1
i,0.00715208,1
i,0.00725142,1
i,0.00735075,1
i,0.00745008,1
i,0.00754942,1
i,0.00764875,1
i,0.00774809,1
i,0.00784742,1
i,0.00794676,1
i,0.00804609,1
i,0.00814543,1
i,0.00824476,1
i,0.00834409,1
i,0.00844343,1
i,0.00854276,1
i,0.0086421,1
i,0.00874143,1
i,0.00884077,1
i,0.0089401,1
i,0.00903944,1
i,0.00913877,1
i,0.0092381,1
i,0.00933744,1
i,0.00943677,1
i,0.00953611,1
i,0.00963544,1
i,0.00973478,1
i,0.00983411,1
i,0.00993345,1
i,0.0100328,1
i,0.0101321,1
i,0.0102314,1
i,0.0103308,1
i,0.0104301,1
i,0.0105295,1
i,0.0106288,1
i,0.0107281,1
i,0.0108275,1
i,0.0109268,1
i,0.0110261,1
i,0.0111255,1
i,0.0112248,1
i,0.0113241,1
i,0.0114235,1
i,0.0115228,1
i,0.0116221,1
i,0.0117215,1
i,0.0118208,1
i,0.0119201,1
i,0.0120195,1
i,0.0121188,1
i,0.0122181,1
i,0.0123175,1
i,0.0124168,1
i,0.0125161,1
i,0.0126155,1
i,0.0127148,1
i,0.0128141,1
i,0.0129135,1
i,0.0130128,1
i,0.0131121,1
i,0.0132115,1
i,0.0133108,1
i,0.0134102,1
i,0.0135095,1
i,0.0136088,1
i,0.0137082,1
i,0.0138075,1
i,0.0139068,1
i,0.0140062,1
i,0.0141055,1
i,0.0142048,1
i,0.0143042,1
i,0.0144035,1
i,0.0145028,1
i,0.0146022,1
i,0.0147015,1
i,0.0148008,1
i,0.0149002,1
i,0.0149995,1
i,0.0150988,1
i,0.0151982,1
i,0.0152975,1
i,0.0153968,1
i,0.0154962,1
i,0.0155955,1
i,0.0156948,1
i,0.0157942,1
i,0.0158935,1
i,0.0159928,1
i,0.0160922,1
i,0.0161915,1
i,0.0162909,1
i,0.0163902,1
i,0.0164895,1
i,0.0165889,1
i,0.0166882,1
i,0.0167875,1
i,0.0168869,1
i,0.0169862,1
i,0.0170855,1
i,0.0171849,1
i,0.0172842,1
i,0.0173835,1
i,0.0174829,1
i,0.0175822,1
i,0.0176815,1
i,0.0177809,1
i,0.0178802,1
i,0.0179795,1
i,0.0180789,1
i,0.0181782,1
i,0.0182775,1
i,0.0183769,1
i,0.0184762,1
i,0.0185755,1
i,0.0186749,1
i,0.0187742,1
i,0.0188735,1
i,0.0189729,1
i,0.0190722,1
i,0.0191716,1
i,0.0192709,1
i,0.0193702,1
i,0.0194696,1
i,0.0195689,1
i,0.0196682,1
i,0.0197676,1
i,0.0198669,1
i,0.0199662,1
i,0.0200656,1
i,0.0201649,1
i,0.0202642,2
i,0.0203636,1
i,0.0204629,1
i,0.0205622,1
i,0.0206616,1
i,0.0207609,1
i,0.0208602,1
i,0.0209596,1
i,0.0210589,1
i,0.0211582,1
i,0.0212576,1
i,0.0213569,1
i,0.0214562,1
i,0.0215556,1
i,0.0216549,1
i,0.0217542,1
i,0.0218536,1
i,0.0219529,1
i,0.0220522,1
i,0.0221516,1
i,0.0222509,1
i,0.0223503,1
i,0.0224496,3
i,0.0225489,1
i,0.0226483,1
i,0.0227476,1
i,0.0228469,1
i,0.0229463,1
i,0.0230456,1
i,0.0231449,1
i,0.0232443,1
i,0.0233436,1
i,0.0234429,1
i,0.0235423,1
i,0.0236416,1
i,0.0237409,1
i,0.0238403,1
i,0.0239396,1
i,0.0240389,1
i,0.0241383,1
i,0.0242376,1
i,0.0243369,1
i,0.0244363,1
i,0.0245356,1
i,0.0246349,1
i,0.0247343,1
i,0.0248336,1
i,0.0249329,1
i,0.0250323,1
i,0.0251316,1
i,0.025231,1
i,0.0253303,1
i,0.0254296,1
i,0.025529,1
i,0.0256283,1
i,0.0257276,1
i,0.025827,1
i,0.0259263,1
i,0.0260256,1
i,0.026125,1
i,0.0262243,1
i,0.0263236,1
i,0.026423,1
i,0.0265223,1
i,0.0266216,1
i,0.026721,1
i,0.0268203,1
i,0.0269196,1
i,0.027019,1
i,0.0271183,1
i,0.0272176,1
i,0.027317,1
i,0.0274163,1
i,0.0275156,1
i,0.027615,1
i,0.0277143,1
i,0.0278136,1
i,0.027913,1
i,0.0280123,1
i,0.0281117,1
i,0.028211,1
i,0.0283103,1
i,0.0284097,1
i,0.028509,2
i,0.0286083,1
i,0.0287077,1
i,0.028807,1
i,0.0289063,1
i,0.0290057,1
i,0.029105,1
i,0.0292043,1
i,0.0293037,1
i,0.029403,1
i,0.0295023,1
i,0.0296017,1
i,0.029701,1
i,0.0298003,1
i,0.0298997,1
i,0.029999,1
i,0.0300983,1
i,0.0301977,1
i,0.030297,1
i,0.0303963,1
i,0.0304957,1
i,0.030595,1
i,0.0306943,1
i,0.0307937,1
i,0.030893,1
i,0.0309924,1
i,0.0310917,1
i,0.031191,1
i,0.0312904,1
i,0.0313897,1
i,0.031489,1
i,0.0315884,1
i,0.0316877,1
i,0.031787,1
i,0.0318864,1
i,0.0319857,1
i,0.032085,1
i,0.0321844,1
i,0.0322837,1
i,0.032383,1
i,0.0324824,1
i,0.0325817,1
i,0.032681,1
i,0.0327804,1
i,0.0328797,1
i,0.032979,1
i,0.0330784,1
i,0.0331777,1
i,0.033277,1
i,0.0333764,1
i,0.0334757,1
i,0.033575,1
i,0.0336744,1
i,0.0337737,1
i,0.0338731,1
i,0.0339724,1
i,0.0340717,1
i,0.0341711,1
i,0.0342704,1
i,0.0343697,1
i,0.0344691,1
i,0.0345684,1
i,0.0346677,2
i,0.0347671,1
i,0.0348664,1
i,0.0349657,1
i,0.0350651,1
i,0.0351644,2
i,0.0352637,1
i,0.0353631,1
i,0.0354624,1
i,0.0355617,1
i,0.0356611,1
i,0.0357604,1
i,0.0358597,1
i,0.0359591,1
i,0.0360584,2
i,0.0361577,1
i,0.0362571,1
i,0.0363564,1
i,0.0364557,1
i,0.0365551,1
i,0.0366544,1
i,0.0367537,1
i,0.0368531,1
i,0.0369524,1
i,0.0370518,1
i,0.0371511,1
i,0.0372504,1
i,0.0373498,1
i,0.0374491,1
i,0.0375484,1
i,0.0376478,1
i,0.0377471,1
i,0.0378464,1
i,0.0379458,1
i,0.0380451,1
i,0.0381444,1
i,0.0382438,1
i,0.0383431,1
i,0.0384424,1
i,0.0385418,1
i,0.0386411,1
i,0.0387404,1
i,0.0388398,1
i,0.0389391,1
i,0.0390384,1
i,0.0391378,1
i,0.0392371,1
i,0.0393364,1
i,0.0394358,1
i,0.0395351,1
i,0.0396344,1
i,0.0397338,1
i,0.0398331,1
i,0.0399325,1
i,0.0400318,1
i,0.0401311,1
i,0.0402305,1
